corrdor_margin_perc,min_margin_perc,max_margin_perc,rpm,Count_Corridor,OriginCluster,corridor
29.64023466,21.43622722,37.52839618,2.590393008,3,SC Region,SC Region-MS Region
15.04448923,-2.371045506,25.92592593,2.263943012,3,SC Region,SC Region-Indianapolis Region
14.10438387,11.40215716,15.70274589,1.901359636,3,SC Region,SC Region-Jackson AL Region
21.32411313,7.894736842,33.26923077,2.011400695,3,SC Region,SC Region-Milwaukee Region
15.75590836,7.742268802,31.78318748,2.583045437,3,SC Region,SC Region-East NC Region
22.63259001,11.11111111,38.46153846,3.853883708,3,SC Region,SC Region-Greensboro NC Region
6.164524263,-34.64991023,31.3253012,3.356035539,3,SC Region,SC Region-Hartford CT Region
11.26525689,9.374493213,13.42541022,2.6372428,3,South East AL Region,South East AL Region-Hartford CT Region
25.00775227,14.29722294,35.71428571,4.13122491,3,South East AL Region,South East AL Region-Elizabeth Region
6.103533664,-6.866150147,21.73913043,3.159375299,3,South East AL Region,South East AL Region-Jackson AL Region
21.2327853,12.12121212,36.42562864,3.035815375,3,South East AL Region,South East AL Region-Nashville Region
-1.820472659,-20.89810017,22.33323392,3.070954844,3,South East AL Region,South East AL Region-Philadelphia Region
24.29378531,18.6440678,32.20338983,2.081786045,3,South East AL Region,South East AL Region-South East AL Region
10.01359356,0.355871886,22.22222222,3.027919746,3,South East MO Region,South East MO Region-Denver Region
9.675509439,6.25,12.32876712,2.615398763,3,South East MO Region,South East MO Region-Fort Collins Region
8.020683188,-5.660377358,24.63768116,1.972958106,3,South East MO Region,South East MO Region-Albuquerque Region
17.46438689,16.64337585,18.33664111,1.67850223,3,Seattle Region,Seattle Region-Las Vegas Region
17.31025584,8.407848982,24.82955101,1.749022723,3,Seattle Region,Seattle Region-Atlanta Region
18.9547046,18.75,19.3641138,1.203257095,3,Seattle Region,Seattle Region-Bakersfield CA Region
28.03611448,15.00001771,50.92650754,1.417706391,3,Seattle Region,Seattle Region-Chicago Region
24.41628488,9.090909091,35.58651697,1.450604826,3,Seattle Region,Seattle Region-Chico CA Region
31.66661135,17.85714286,41.37931034,1.58557622,3,Seattle Region,Seattle Region-West MN Region
8.394610085,3.896103896,11.42857143,2.306477158,3,South MN Region,South MN Region-Elizabeth Region
19.33965309,14.85941587,25.88372595,2.231004863,3,South MN Region,South MN Region-Indianapolis Region
9.315496226,3.959650973,17.23818299,2.850565534,3,South MN Region,South MN Region-Hazleton PA Region
0.531857753,-10.67170346,8.182753048,1.970687188,3,South MN Region,South MN Region-Louisville KY Region
18.50676589,15.17857143,24.52830189,1.96487957,3,South MN Region,South MN Region-Ontario CA Region
22.62114216,21.7325471,24.39833228,2.380191314,3,South MN Region,South MN Region-Richmond VA Region
18.47456333,16.78767126,19.83293183,2.130045526,3,South MN Region,South MN Region-Dallas Region
38.22341416,30.03024248,46.32,2.947605894,3,South MN Region,South MN Region-Cedar Rapids Region
24.12860202,22.13198628,27.62267956,2.356494245,3,South MN Region,South MN Region-Central KS Region
12.3015873,9.523809524,14.28571429,2.161875496,3,South IN Region,South IN Region-South GA Region
-9.584525963,-23.02443265,9.479176096,2.92437147,3,South IN Region,South IN Region-Columbus OH Region
16.63542337,3.952962007,25.06525567,2.663139602,3,South IN Region,South IN Region-Fayetteville NC Region
9.713969645,5.380156183,17.3593376,2.928301207,3,South IN Region,South IN Region-Denver Region
19.23976438,12.30447885,28.42073538,1.813527496,3,South IN Region,South IN Region-Tracy Region
6.228623329,2.685869988,12,2.731172556,3,South IN Region,South IN Region-York PA Region
15.93338246,1.48443257,25.12816875,1.524978873,3,South ME Region,South ME Region-Atlanta Region
23.51792071,4.47761194,47.11792702,3.370598964,3,South ME Region,South ME Region-Cheshire CT Region
10.65492832,3.703703704,17.20630415,2.523116079,3,South East MO Region,South East MO Region-Hazleton PA Region
16.81808592,6.086956522,29.47368421,3.301870949,3,South East MO Region,South East MO Region-York PA Region
-0.547462169,-14.44921316,8.440629471,3.553778849,3,South East MO Region,South East MO Region-Taylor PA Region
25.99346312,14.44655476,42.10526316,2.463919969,3,South East OH Region,South East OH Region-Charlotte NC Region
19.20367033,11.76470588,29.41176471,1.65083138,3,South East OH Region,South East OH Region-Des Moines Region
17.3679609,5.027932961,36.46142461,2.435515538,3,South East OH Region,South East OH Region-Detroit Region
15.05581161,-1.818181818,28.59328777,2.170730278,3,South GA Region,South GA Region-Baton Rogue LA Region
-3.428571429,-36,22.85714286,2.026133812,3,South GA Region,South GA Region-Cincinnati Region
5.424572952,-4.464731798,10.71428571,3.098582802,3,South IN Region,South IN Region-Baltimore Region
15.41354505,3.009520711,28.94540015,2.55114941,3,South GA Region,South GA Region-Newark Region
17.1875,15.625,18.75,1.653974869,3,South GA Region,South GA Region-El Paso Region
13.75626348,9.516592395,21.94588899,2.214710514,3,North East PA Region,North East PA Region-Green Bay Region
13.98502929,13.01069968,15.93368849,1.306380126,3,North East PA Region,North East PA Region-Ontario CA Region
11.09734435,8.086960141,16.21621622,3.562271349,3,North East PA Region,North East PA Region-Philadelphia Region
37.6800563,32.22521561,42.11012017,2.165591915,3,North East PA Region,North East PA Region-SC Region
10.22398605,7.456842855,11.80351234,1.866355371,3,North East PA Region,North East PA Region-Milwaukee Region
20.49657302,11.87368421,28.32764505,2.399645321,3,North AR Region,North AR Region-Salt Lake City Region
16.19536887,10.52505019,21.94382185,2.642988254,3,North AR Region,North AR Region-Taylor PA Region
24.88519569,13.18762634,33.01577851,2.824630077,3,North East PA Region,North East PA Region-Boston Region
-2.159577585,-17.21004039,18.638184,3.414548023,3,North East PA Region,North East PA Region-Taylor PA Region
12.08299187,10.95854444,12.81097419,2.20959596,3,North MI Region,North MI Region-Green Bay Region
29.49657601,21.81391712,36.066713,2.779349788,3,North OK Region,North OK Region-Spokane Region
21.31256634,18.24594733,23.79478522,1.882359369,3,North VT Region,North VT Region-York PA Region
26.76457704,21.91221371,30.2222808,1.841913999,3,North West MI Region,North West MI Region-Augusta GA Region
22.83950617,16.66666667,25.92592593,2.231031643,3,North WV Region,North WV Region-South MN Region
14.43493519,9.456740443,19.89457675,1.770529207,3,Oklahoma City Region,Oklahoma City Region-Atlanta Region
19.48660871,15.67133285,23.65218093,2.144432387,3,Oklahoma City Region,Oklahoma City Region-Miami Region
2.883769826,-24.29378531,21.49474015,2.354051153,3,Oklahoma City Region,Oklahoma City Region-Kansas City Region
42.64131717,37.98944049,44.96725552,2.44406256,3,Oklahoma City Region,Oklahoma City Region-Longview TX Region
27.2176366,25.23364486,28.2647585,3.346003852,3,Oklahoma City Region,Oklahoma City Region-Denver Region
17.66840447,2.418520656,27.72797469,2.0291296,3,North West MI Region,North West MI Region-Minneapolis Region
35.71546755,27.1146401,48.82914137,2.272932349,3,North West MI Region,North West MI Region-Nashville Region
10.33287347,0,23.59121299,3.32029432,3,North WV Region,North WV Region-East NC Region
11.52868328,4.998310503,24.49250123,2.380235601,3,North WV Region,North WV Region-Grand Rapids Region
15.17330082,14.80499811,15.54054054,1.782136433,3,North WV Region,North WV Region-Longview TX Region
8.834243259,5.188523689,14.72557138,1.90903907,3,North WV Region,North WV Region-Saint Louis Region
38.85548735,36.76679594,39.89983306,1.47360941,3,Omaha Region,Omaha Region-El Paso Region
12.80809182,-6.844741235,34.32282004,2.001917135,3,Omaha Region,Omaha Region-Charlotte NC Region
-0.520374116,-12.69619825,8.746635032,2.845978555,3,Nashville Region,Nashville Region-West IA Region
-8.641301962,-27.61260951,21.95121951,2.923268832,3,Nashville Region,Nashville Region-Fort Collins Region
26.3725361,19.35155225,33.33333333,2.762060735,3,Nashville Region,Nashville Region-Greensboro NC Region
26.83240976,13.40315416,41.36463214,2.058746394,3,Nashville Region,Nashville Region-Jackson AL Region
5.049928299,-28.53966091,27.65792533,1.730326111,3,Nashville Region,Nashville Region-Omaha Region
21.48684917,12.60869565,25.92592593,2.421853525,3,Nashville Region,Nashville Region-Central IL Region
5.062070148,-8.10127125,17.96161971,2.220557913,3,Nashville Region,Nashville Region-Central KS Region
-17.04689354,-46.21233109,2.807052328,2.350907231,3,Nashville Region,Nashville Region-Des Moines Region
30.5059353,15.31267769,48,2.578920037,3,Nashville Region,Nashville Region-Augusta GA Region
20.06198219,10.93967852,27.35499538,3.194384935,3,Newark Region,Newark Region-North ME Region
20.58271736,16.91813766,27.12518176,1.919651415,3,Newark Region,Newark Region-Portland OR Region
15.63356564,10.54617018,21.42857143,1.53217782,3,Newark Region,Newark Region-Phoenix Region
24.43642272,20,28.02065807,1.910319227,3,Newark Region,Newark Region-Montgomery AL Region
2.062296588,1.529867781,2.329069767,1.715691703,3,Newark Region,Newark Region-Albuquerque Region
34.52099678,27.68034713,40.93131757,1.692188053,3,Newark Region,Newark Region-Augusta GA Region
27.56544631,20.20052084,33.29290479,1.517999183,3,Newark Region,Newark Region-Central GA Region
24.17289971,6.611878969,35.13758939,2.556242763,3,Newark Region,Newark Region-VA Region
14.71489791,0.225774818,25,1.715344601,3,NH Region,NH Region-Indianapolis Region
12.89469595,4.004203605,21.11076049,1.590635575,3,NH Region,NH Region-Charlotte NC Region
7.846373027,3.540079097,16.06513346,2.150086344,3,NH Region,NH Region-Elizabeth Region
18.49350461,14.91928934,22.32469911,4.57046274,3,Newark Region,Newark Region-South VT Region
-10.78656673,-48.59945018,38.26672905,2.25242051,3,North AR Region,North AR Region-Fort Wayne Region
-17.2625434,-52.61619375,5.871806365,1.901013818,3,Newark Region,Newark Region-West OH Region
34.87154129,24.32432432,49.49224145,3.885212459,3,North AR Region,North AR Region-Little Rock AR Region
-30.89354664,-64.12725333,25.25460151,2.976560572,3,North AR Region,North AR Region-Birmingham Region
22.10026786,18.25744098,27.08606761,1.506628168,3,Phoenix Region,Phoenix Region-Laredo Region
17.23662679,-2.899323843,30.30151189,1.397963998,3,Philadelphia Region,Philadelphia Region-Tracy Region
26.06195811,19.76893453,33.26214629,3.544776465,3,Philadelphia Region,Philadelphia Region-Parsons WV Region
41.9404572,30.3030303,53.93939394,1.852014442,3,Philadelphia Region,Philadelphia Region-MS Region
13.93374969,3.928266439,22.03389831,1.860365483,3,Philadelphia Region,Philadelphia Region-Central MO Region
40.57389702,23.45971564,49.13098771,1.551106277,3,Philadelphia Region,Philadelphia Region-East TN Region
21.84086479,18.20835399,27.7676951,1.955326875,3,Pittsburgh Region,Pittsburgh Region-Chattanooga Region
13.00634343,-1.890060625,22.72727273,2.120317397,3,Pittsburgh Region,Pittsburgh Region-Fort Wayne Region
5.975934424,-5.784035468,18.84170887,1.925991378,3,Pittsburgh Region,Pittsburgh Region-Central KS Region
28.55868799,21.37334556,42.85463097,1.975381068,3,Pittsburgh Region,Pittsburgh Region-Birmingham Region
18.25043491,12.46255924,23.06926481,1.89836082,3,Pittsburgh Region,Pittsburgh Region-Knoxville Region
26.15381307,11.04358518,35.55555556,1.853265011,3,Pittsburgh Region,Pittsburgh Region-Tampa Region
32.79479177,8.722999659,52.51851852,3.272987707,3,Pittsburgh Region,Pittsburgh Region-Taylor PA Region
26.49585096,24.71769134,27.40695164,2.729921528,3,Plainfield IN Region,Plainfield IN Region-Denver Region
33.35866553,18.46953236,57.97877928,2.509664486,3,Plainfield IN Region,Plainfield IN Region-Des Moines Region
23.56953275,18.5940777,27.77777778,2.294887937,3,Plainfield IN Region,Plainfield IN Region-Birmingham Region
-4.192732283,-11.7327353,-0.3673975,1.818462013,3,Plainfield IN Region,Plainfield IN Region-Fresno CA Region
9.523809524,9.523809524,9.523809524,2.491649091,3,Plainfield IN Region,Plainfield IN Region-South East MO Region
29.89660086,25.12335927,32.28347642,7.032184733,3,Parsons WV Region,Parsons WV Region-VA Region
32.90014332,24.77514309,45.02080962,2.85836694,3,Parsons WV Region,Parsons WV Region-West OH Region
28.41324636,21.70994687,41.40026856,4.105855081,3,Parsons WV Region,Parsons WV Region-East TN Region
20.76342307,18.8034188,22.81879195,2.438049587,3,Owasso OK Region,Owasso OK Region-Milwaukee Region
5.796819656,3.846153846,6.913243143,2.900855553,3,Owasso OK Region,Owasso OK Region-Omaha Region
-3.427846692,-33.70666331,41.39959086,1.903256769,3,Owasso OK Region,Owasso OK Region-North AR Region
18.41112608,10.85128205,24.189646,2.440710502,3,Orlando Region,Orlando Region-Indianapolis Region
14.25323612,8.293548246,20.76254187,1.991909583,3,Owasso OK Region,Owasso OK Region-Fort Wayne Region
19.81408235,8.235294118,33.55989409,2.409194812,3,Owasso OK Region,Owasso OK Region-Hartford CT Region
27.43281715,14.16309013,35.9223301,2.466368831,3,Owasso OK Region,Owasso OK Region-Indianapolis Region
15.00066175,11.11111111,19.04562147,2.532652387,3,Owasso OK Region,Owasso OK Region-Cleveland Region
16.62696135,2.300238881,25,2.529407567,3,Orlando Region,Orlando Region-SC Region
20.66927483,8.614292628,31.8406322,2.591652694,3,Owasso OK Region,Owasso OK Region-Albuquerque Region
17.17188284,6.896551724,33.50798569,1.931031483,3,Ontario CA Region,Ontario CA Region-Springfield MO Region
4.164582228,0.266258866,6.163058171,1.950835704,3,Ontario CA Region,Ontario CA Region-West IA Region
24.88139446,20.75471698,27.92792793,2.098701711,3,Orlando Region,Orlando Region-Fort Collins Region
0.17569261,-8.900206598,11.03264919,1.460004113,3,Orlando Region,Orlando Region-El Paso Region
-12.28409229,-52.21948037,43.00505239,2.331638195,3,Orlando Region,Orlando Region-East NC Region
26.78726675,16.05869514,34.76110823,2.733154253,3,Orlando Region,Orlando Region-Columbus OH Region
19.21486911,10.11235955,29.31002555,3.074845973,3,Orlando Region,Orlando Region-Cheshire CT Region
23.17518678,10.2134188,40.31214155,1.873026352,3,Orlando Region,Orlando Region-Chicago Region
18.56928993,6.688826603,29.01904318,2.027835024,3,Ontario CA Region,Ontario CA Region-West NE Region
21.6305507,6.962250712,36.13936944,2.160844047,3,Ontario CA Region,Ontario CA Region-Charlotte NC Region
4.099941946,-8.791296696,25,1.79214073,3,Ontario CA Region,Ontario CA Region-Cedar Rapids Region
3.566044846,0,9.836065574,2.26220957,3,Ontario CA Region,Ontario CA Region-East NC Region
4.659159797,-1.335693827,13.05755862,2.53258169,3,Ontario CA Region,Ontario CA Region-Abilene TX Region
24.23943019,23.98603987,24.46216812,2.777777778,3,Omaha Region,Omaha Region-West IA Region
18.47853835,13.46153846,25.51626539,3.22537164,3,Ontario CA Region,Ontario CA Region-Billings MT Region
8.917931587,7.284768212,11.50442478,1.804084773,3,Ontario CA Region,Ontario CA Region-Longview TX Region
13.19752735,7.168141593,20.38904223,2.363836601,3,Ontario CA Region,Ontario CA Region-Montgomery AL Region
2.675603231,0.016797178,5.882352941,2.130898573,3,Ontario CA Region,Ontario CA Region-Green Bay Region
31.97678438,22.80701754,41.30928625,1.559361844,3,Taylor PA Region,Taylor PA Region-MS Region
26.78456555,7.262505072,36.57136514,1.816708195,3,Taylor PA Region,Taylor PA Region-Jackson AL Region
15.41368265,6.664661685,21.81554724,1.716602406,3,Tampa Region,Tampa Region-VA Region
13.73054661,-7.692307692,36.68882558,2.368145923,3,Tampa Region,Tampa Region-West SC Region
1.550759936,-25.87412587,19.50013417,3.782757663,3,Taylor PA Region,Taylor PA Region-Albany NY Region
27.30455265,23.04614153,33.306656,1.573170401,3,Taylor PA Region,Taylor PA Region-Central GA Region
4.87804878,2.43902439,7.317073171,1.569962116,3,Tracy Region,Tracy Region-Louisville KY Region
6.714872996,2.43902439,10.95762712,2.201622223,3,Tracy Region,Tracy Region-Detroit Region
18.07683101,10.34482759,30.33302476,3.34966037,3,Taylor PA Region,Taylor PA Region-Winchester VA Region
11.12192189,10.58095553,11.39240506,1.577834148,3,Tracy Region,Tracy Region-Cincinnati Region
5.63693774,5.258919478,6.310020143,1.77847711,3,Syracuse NY Region,Syracuse NY Region-Louisville KY Region
8.868142328,8.868142328,8.868142328,1.938929092,3,Syracuse NY Region,Syracuse NY Region-Chattanooga Region
27.36750092,22.55373526,31.46315617,1.710842503,3,Syracuse NY Region,Syracuse NY Region-Central LA Region
2.887282483,2.128589377,4.404668694,3.00445275,3,Stuggart AR Region,Stuggart AR Region-Hartford CT Region
11.57856535,6.164267471,20,2.713518069,3,Stuggart AR Region,Stuggart AR Region-Kansas City Region
1.392400426,-2.102633567,8.116509017,1.382185408,3,Tampa Region,Tampa Region-Longview TX Region
12.74754268,6.976527852,23.3957298,3.100502342,3,Tampa Region,Tampa Region-Hartford CT Region
28.34518755,16.7721519,39.13899684,1.955691594,3,Tampa Region,Tampa Region-MS Region
18.25228536,13.88814704,21.8453431,1.716030544,3,South NY Region,South NY Region-Richmond VA Region
29.72209373,13.73998768,58.9977221,1.481826747,3,South NY Region,South NY Region-Plainfield IN Region
19.60340052,9.131386928,36.63533636,1.564312745,3,South NY Region,South NY Region-Greensboro NC Region
33.88016868,22.37908116,39.63071244,2.101203877,3,South MN Region,South MN Region-West MN Region
13.25017191,10.58844257,15.49222999,2.919837655,3,South MN Region,South MN Region-Taylor PA Region
2.338547863,-10.97892288,11.21686169,1.74959294,3,South West VA Region,South West VA Region-Montgomery AL Region
21.82350439,12.5,26.93232345,1.683599475,3,Spokane Region,Spokane Region-Chicago Region
32.45314298,19.18212309,40.50519588,1.240016181,3,Spokane Region,Spokane Region-Fresno CA Region
17.74532815,11.42857143,24.63768116,1.471157084,3,South VT Region,South VT Region-Dallas Region
33.18871315,12.48955723,47.52066116,1.387914605,3,South VT Region,South VT Region-Cleveland Region
4.221964425,0.247386482,6.692596303,1.4936194,3,South VT Region,South VT Region-VA Region
20.66005141,-0.923449564,43.68774857,2.915544308,3,Springfield MO Region,Springfield MO Region-Saint Louis Region
8.151123011,5.723905724,9.638554217,2.15546052,3,Springfield MO Region,Springfield MO Region-Salt Lake City Region
3.02210194,-1.48849797,5.277401894,2.078614837,3,Springfield MO Region,Springfield MO Region-North ME Region
-5.212558259,-10.52631579,-2.034435912,2.668894671,3,Stuggart AR Region,Stuggart AR Region-Charlotte NC Region
28.27958312,17.47838698,33.74031749,2.644811654,3,Stuggart AR Region,Stuggart AR Region-Boston Region
16.42252604,5.029296875,39.20898438,2.099949671,3,Stuggart AR Region,Stuggart AR Region-Grand Rapids Region
13.3818279,7.660805315,21.24405751,1.624918427,3,Spokane Region,Spokane Region-Phoenix Region
26.47555476,23.40425532,28.57142857,1.230710093,3,Spokane Region,Spokane Region-San Diego Region
17.0251052,9.655153722,22.5187778,2.906953037,3,Springfield MO Region,Springfield MO Region-East KY Region
34.39153439,20.63492063,49.20634921,2.404508533,3,Springfield MO Region,Springfield MO Region-Jackson AL Region
25.274863,21.3528531,32.41481481,2.033478774,3,West MN Region,West MN Region-Houston Region
15.03845625,5.901963288,27.38645978,2.364048214,3,West MN Region,West MN Region-Milwaukee Region
17.94927945,10.73591859,23.19001497,1.948177426,3,West MN Region,West MN Region-Atlanta Region
24.86945825,12.22714089,33.5358512,2.076174707,3,West MN Region,West MN Region-Dallas Region
19.47460237,17.46140459,22.85392663,2.328061877,3,West MN Region,West MN Region-East MD Region
24.47017819,21.34283512,28.08487782,1.930421459,3,West MN Region,West MN Region-Orlando Region
20.81644223,9.856060093,27.20655141,2.282766827,3,West MN Region,West MN Region-Seattle Region
18.57429508,16.09565096,23.36921163,2.403872019,3,West MN Region,West MN Region-Richmond VA Region
16.38309878,13.16412559,22.82104516,2.465753425,3,West MN Region,West MN Region-Tracy Region
19.0184986,3.930495802,28.125,2.884777124,3,West MN Region,West MN Region-West IA Region
23.5042735,16.66666667,30.76923077,1.908868216,3,West NE Region,West NE Region-Omaha Region
11.55318567,6.52173913,15.09433962,2.527875428,3,West NE Region,West NE Region-Philadelphia Region
-0.235352064,-9.782169065,7.302264142,1.870063052,3,West OH Region,West OH Region-Idaho Falls Region
-26.83889756,-46.60411558,0.171627782,2.780110776,3,West OH Region,West OH Region-North WV Region
24.23307009,16.66666667,31.00699129,2.52281586,3,West OH Region,West OH Region-Oklahoma City Region
-11.65346893,-24.44095842,2.608695652,3.518384009,3,West OH Region,West OH Region-NH Region
43.31336667,38.94130653,48.8438715,2.139468625,3,West NE Region,West NE Region-West OH Region
10.21696416,9.353665738,11.943561,1.777693173,3,West NE Region,West NE Region-Miami Region
19.41397788,4.214559387,29.49907236,2.061195214,3,West MN Region,West MN Region-North West MI Region
17.66494683,14.96598639,19.66150715,1.830166659,3,West OH Region,West OH Region-Des Moines Region
17.53143888,5.791505792,23.40140542,2.299602084,3,West SC Region,West SC Region-Salt Lake City Region
4.572609783,2.521008403,7.971014493,2.151704707,3,West SC Region,West SC Region-Seattle Region
4.240348144,-12.02529282,17.46031746,2.927557106,3,West SC Region,West SC Region-South East OH Region
22.96597799,10.52526316,39.28571429,2.768857431,3,West SC Region,West SC Region-York PA Region
-6.766995404,-14.49064272,4.304726759,1.840827576,3,West VT Region,West VT Region-Las Vegas Region
9.906164389,7.496270943,11.11111111,2.151008767,3,West OH Region,West OH Region-South IN Region
15.59165731,11.0811308,22.32165051,3.64238611,3,West OH Region,West OH Region-West VT Region
20.2411714,16.27906977,22.22222222,4.354636591,3,West SC Region,West SC Region-East TN Region
36.50667922,19.54818259,58.97901457,2.127549141,3,Waco TX Region,Waco TX Region-Memphis Region
25.86556453,9.523809524,39.69046129,2.273266621,3,VA Region,VA Region-West SC Region
16.79877064,8.463391598,33.42792116,1.932161758,3,Waco TX Region,Waco TX Region-Chicago Region
15.9535077,8.759124088,26.61233789,3.689615654,3,VA Region,VA Region-North East PA Region
23.85201105,12.82051282,32.74600021,1.851879689,3,VA Region,VA Region-Jackson AL Region
6.688548208,-8.482307293,27.22058824,2.093335864,3,VA Region,VA Region-Kansas City Region
-3.148168584,-14.82259192,4.032258065,2.278773268,3,Tracy Region,Tracy Region-Tampa Region
16.4021164,14.28571429,17.46031746,2.355705748,3,Upper MI Region,Upper MI Region-VA Region
-13.23125833,-44.85220814,10.68528743,4.797247039,3,VA Region,VA Region-Howard PA Region
31.00956024,30.29822429,32.27390368,2.462082402,3,VA Region,VA Region-Fort Wayne Region
12.95156376,6.733818317,20.72374557,2.916666667,3,VA Region,VA Region-East NC Region
17.59471173,12.78562707,23.60673673,2.00160009,3,Warren OH Region,Warren OH Region-Milwaukee Region
-13.68326041,-30.5337865,2.381882077,2.770492241,3,Waco TX Region,Waco TX Region-Kansas City Region
14.66666667,3.333333333,20.66666667,1.770007362,3,Waco TX Region,Waco TX Region-South East MO Region
18.45355792,5.773730475,31.40512511,1.642530095,3,Warren OH Region,Warren OH Region-South MN Region
25.90970219,19.23404255,32.52447579,2.530623692,3,West IA Region,West IA Region-Baton Rogue LA Region
20.78105484,12.5,30,2.149121332,3,West IA Region,West IA Region-Hazleton PA Region
16.41536615,5.632653061,32.47058824,3.194563931,3,West IA Region,West IA Region-Indianapolis Region
29.62340785,17.38635645,47.79945711,4.309988871,3,West IA Region,West IA Region-Kansas City Region
9.685837576,8.031882281,10.68398903,2.401488246,3,West IA Region,West IA Region-Pittsburgh Region
17.23166272,12.19512195,24.00690846,1.697789037,3,York PA Region,York PA Region-South East AL Region
32.66968462,27.87371718,38.49938499,2.434985161,3,York PA Region,York PA Region-North East PA Region
17.26820131,6.593735055,35.04171633,1.557041571,3,York PA Region,York PA Region-San Antonio Region
23.62593565,12.16658519,38.44764973,1.608932169,3,York PA Region,York PA Region-Baton Rogue LA Region
26.26961402,26.03345137,26.74193932,1.646408107,3,York PA Region,York PA Region-Fayetteville NC Region
18.08317295,12.01513718,21.84689165,1.49903253,3,York PA Region,York PA Region-Houston Region
7.568633815,7.302850016,8.100201414,2.003541231,3,Winchester VA Region,Winchester VA Region-Fort Wayne Region
31.01656045,27.65957447,36.73768915,1.324645318,3,Winchester VA Region,Winchester VA Region-Knoxville Region
26.03633499,7.625006358,51.51515152,3.568310976,3,Winchester VA Region,Winchester VA Region-Warren OH Region
33.76656009,12.88752242,46.77871148,1.571767722,3,Winchester VA Region,Winchester VA Region-Plainfield IN Region
25.54711259,-1.770220289,48.19685196,2.954605052,3,York PA Region,York PA Region-West VT Region
26.4521288,21.31268402,31.59157358,1.599291745,2,York PA Region,York PA Region-Springfield MO Region
9.317211949,8.108108108,10.52631579,1.470251716,2,York PA Region,York PA Region-West IA Region
32.13934031,23.23546732,41.04321329,3.654100529,2,Winchester VA Region,Winchester VA Region-North WV Region
14.10283993,8.928571429,19.27710843,1.66083421,2,Winchester VA Region,Winchester VA Region-Ontario CA Region
20.18617703,16.8429423,23.52941176,1.705319075,2,Winchester VA Region,Winchester VA Region-South GA Region
-17.54591007,-20.90436465,-14.1874555,1.802057068,2,Winchester VA Region,Winchester VA Region-South MN Region
15.5961413,7.123618464,24.06866414,3.415091939,2,Winchester VA Region,Winchester VA Region-South NY Region
22.33935743,19.67871486,25,1.746038459,2,Winchester VA Region,Winchester VA Region-West SC Region
19.17637144,15.72097225,22.63177064,3.260242844,2,Winchester VA Region,Winchester VA Region-West VT Region
39.4303546,32.16199715,46.69871205,2.062420154,2,Winchester VA Region,Winchester VA Region-Grand Rapids Region
28.60807427,22.84114855,34.375,2.107914542,2,Winchester VA Region,Winchester VA Region-Fayetteville NC Region
21.86976878,9.543294143,34.19624342,3.583748782,2,Winchester VA Region,Winchester VA Region-North East PA Region
31.06654763,20.94896377,41.18413148,2.130176248,2,Winchester VA Region,Winchester VA Region-North MI Region
45.81100405,27.61912832,64.00287977,1.805459103,2,York PA Region,York PA Region-East TN Region
5.349103455,0.917431193,9.780775717,1.66621067,2,York PA Region,York PA Region-Lubbock Region
15.22210446,6.691086691,23.75312223,1.564916565,2,York PA Region,York PA Region-Knoxville Region
25.08518457,21.874375,28.29599414,1.245932912,2,York PA Region,York PA Region-Laredo Region
33.36693548,31.25,35.48387097,2.202814168,2,York PA Region,York PA Region-Cincinnati Region
28.34192004,13.89207807,42.79176201,1.47953277,2,York PA Region,York PA Region-Saint Louis Region
33.82243876,33.82243876,33.82243876,1.627636548,2,York PA Region,York PA Region-Salt Lake City Region
43.17160729,43.00993052,43.33328406,1.236051763,2,York PA Region,York PA Region-South GA Region
7.154236482,5.049829849,9.258643114,1.500233727,2,York PA Region,York PA Region-Montgomery AL Region
31.40393669,31.03465921,31.77321416,1.847575058,2,York PA Region,York PA Region-North WV Region
3.563591111,0,7.127182221,3.100445992,2,West IA Region,West IA Region-Plainfield IN Region
8.949134865,6.92351181,10.97475792,1.953747015,2,West IA Region,West IA Region-Parsons WV Region
11.41550521,10.56416127,12.26684915,2.196099272,2,West IA Region,West IA Region-Philadelphia Region
27.07273458,19.96825397,34.17721519,2.795208279,2,West IA Region,West IA Region-Longview TX Region
51.53054556,47.71834128,55.34274984,2.369542066,2,West IA Region,West IA Region-Milwaukee Region
12.10323166,10.87312999,13.33333333,2.461625513,2,West IA Region,West IA Region-San Antonio Region
9.170094695,7.692307692,10.6478817,2.424482039,2,West IA Region,West IA Region-RI Region
26.23552547,24.69327316,27.77777778,1.95264943,2,West IA Region,West IA Region-Richmond VA Region
20.58860926,18.6185567,22.55866181,2.03402037,2,West IA Region,West IA Region-Seattle Region
25.53062462,21.64948454,29.41176471,2.682650562,2,West IA Region,West IA Region-Houston Region
28.21273964,20,36.42547928,2.90283231,2,West IA Region,West IA Region-Denver Region
23.60917581,17.13333333,30.08501828,2.704709885,2,West IA Region,West IA Region-Cincinnati Region
-3.028886797,-8.689352542,2.631578947,2.740874993,2,West IA Region,West IA Region-Boston Region
26.02855862,25.33970435,26.71741289,2.319964257,2,Waco TX Region,Waco TX Region-Newark Region
13.46119331,4.251033371,22.67135325,2.297270494,2,Warren OH Region,Warren OH Region-Kansas City Region
10.22638564,2.419984387,18.03278689,2.036103056,2,Warren OH Region,Warren OH Region-Owasso OK Region
13.61916835,6.7555597,20.482777,2.33786804,2,VA Region,VA Region-East TN Region
10.60609071,0.673434117,20.53874729,2.429301935,2,VA Region,VA Region-East MD Region
